ID,Total Length (bp)
282268.0,37310616.0
703511.0,25789561.0
1618059.0,11145212.0
45549.0,11039384.0
595635.0,34225214.0
66518.0,36805277.0
293559.0,29990988.0
931006.0,34508107.0
1131652.0,37611490.0
39317.0,28294013.0
234567.0,14183552.0
28550.0,10866172.0
5491.0,11040879.0
46634.0,25815102.0
1217316.0,35109966.0
96497.0,13494731.0
104259.0,35888622.0
409370.0,12144553.0
110543.0,48631402.0
2940390.0,62965231.0
170559.0,34423103.0
462254.0,32515209.0
29847.0,35122586.0
1701727.0,12077126.0
53645.0,11406038.0
4944.0,19567216.0
881653.0,23492853.0
702011.0,32956871.0
363999.0,47039127.0
41062.0,39425861.0
40382.0,38351268.0
522693.0,11455437.0
310453.0,43998971.0
526733.0,9928614.0
405846.0,30292139.0
5466.0,109659959.0
2185136.0,29426718.0
2859419.0,9308630.0
38000.0,35763375.0
41412.0,26573094.0
523103.0,24069386.0
2859415.0,12698288.0
314037.0,39954210.0
56409.0,11373809.0
1507870.0,47410550.0
935788.0,9874237.0
457084.0,35480406.0
1258690.0,10917800.0
53649.0,11808587.0
383840.0,13543997.0
5016.0,36230473.0
1245748.0,32352653.0
268492.0,11171150.0
79018.0,42349376.0
92950.0,30616838.0
5601.0,36065782.0
1247861.0,46156515.0
1914773.0,36145224.0
91930.0,30794135.0
158046.0,27513354.0
27322.0,10952957.0
406256.0,9595412.0
1435034.0,46619302.0
119933.0,38664579.0
13368.0,10219415.0
27296.0,11269520.0
2723674.0,27359459.0
1851006.0,31616172.0
238245.0,54772932.0
766055.0,23500136.0
180776.0,23059040.0
28986.0,11065882.0
1548389.0,11977721.0
1265596.0,32533234.0
2778372.0,59414413.0
357446.0,26875327.0
36029.0,10680244.0
5050.0,53344113.0
114800.0,35841789.0
1306861.0,57912474.0
2704026.0,34144946.0
51926.0,13319216.0
1734212.0,14480493.0
2717280.0,32852450.0
337941.0,36580823.0
1326892.0,9224008.0
215460.0,48298069.0
2060973.0,35574015.0
348314.0,10545277.0
48254.0,9281121.0
191047.0,30468345.0
1667614.0,13305220.0
1041606.0,13343686.0
1934374.0,34258665.0
2820137.0,32257044.0
108355.0,44096448.0
34406.0,51785203.0
260659.0,561341996.0
1649127.0,27795191.0
220672.0,32631215.0
3025427.0,28196175.0
62714.0,129924918.0
53603.0,15431025.0
1580835.0,41365587.0
36025.0,13435275.0
2839758.0,30406053.0
324742.0,16223971.0
33178.0,29325441.0
258253.0,32742913.0
83788.0,19465049.0
225544.0,11600781.0
577119.0,30945966.0
416018.0,24891022.0
132096.0,34047820.0
57143.0,36761704.0
1857663.0,17120925.0
53940.0,10506170.0
54097.0,14871719.0
1328300.0,53490075.0
60169.0,32404688.0
1629402.0,35937321.0
460519.0,9397609.0
1506151.0,36713177.0
101201.0,37478852.0
61194.0,54948206.0
2738401.0,33706137.0
1316194.0,39803164.0
63214.0,38166730.0
2075204.0,27775387.0
183586.0,38873566.0
49324.0,12587133.0
114524.0,11851421.0
2082308.0,20718688.0
42666.0,45415709.0
58908.0,39026199.0
1173716.0,34411184.0
271282.0,18981041.0
1562280.0,57992214.0
1930691.0,15202345.0
1658444.0,43702215.0
2587412.0,34426810.0
2016019.0,27173871.0
545640.0,9351668.0
1042397.0,29790850.0
49328.0,9248256.0
92897.0,39838444.0
91943.0,48620809.0
2813651.0,39619008.0
5113.0,39303283.0
51913.0,14884042.0
300254.0,39392872.0
374343.0,12680896.0
647257.0,40732201.0
54553.0,10402678.0
75736.0,9369115.0
148098.0,12928139.0
311204.0,12940683.0
53493.0,13629110.0
907738.0,12242399.0
1774706.0,16614112.0
325632.0,32675258.0
130810.0,13432829.0
5046.0,33842462.0
100367.0,28556450.0
1093200.0,28672407.0
46582.0,11424057.0
80884.0,49084868.0
2184023.0,30085639.0
4918.0,12269084.0
2763128.0,13318916.0
633669.0,30717923.0
1640341.0,57851676.0
1095194.0,51850041.0
75915.0,40939057.0
378041.0,8771421.0
1538181.0,11657799.0
182849.0,64810011.0
1825666.0,45742705.0
444778.0,16207847.0
1149710.0,23043708.0
1634537.0,25704665.0
574774.0,40521621.0
2082293.0,57408471.0
1125882.0,16822306.0
1442378.0,39039452.0
51930.0,9109776.0
706553.0,39075509.0
300277.0,12022321.0
52256.0,12533297.0
1099807.0,9494277.0
5088.0,31644316.0
942861.0,14509930.0
1326888.0,9496112.0
480051.0,11372420.0
933257.0,13045557.0
749835.0,34454560.0
2094518.0,10183153.0
2799457.0,42587633.0
1455713.0,96978871.0
271315.0,11338275.0
184978.0,30559368.0
182845.0,69943776.0
1041610.0,11502721.0
87280.0,34812353.0
147334.0,14733937.0
1980225.0,47549087.0
69788.0,34025097.0
2053757.0,16473584.0
54100.0,14727312.0
279289.0,14222198.0
36033.0,14224685.0
232081.0,48383620.0
179775.0,38760060.0
337446.0,30951520.0
4914.0,10217115.0
756770.0,9951825.0
144049.0,46955649.0
2860400.0,19862458.0
4921.0,9437902.0
42067.0,7639465.0
415593.0,37946850.0
497109.0,14027419.0
1203637.0,15503712.0
34386.0,23774536.0
566460.0,36351886.0
1850977.0,14271055.0
74104.0,9567578.0
1634478.0,53763490.0
53489.0,11780923.0
795803.0,11861549.0
588809.0,40807401.0
2021029.0,33448292.0
110526.0,46527006.0
2004952.0,21899844.0
12942.0,35117533.0
1212667.0,11159237.0
656917.0,37064162.0
1173061.0,24836057.0
33199.0,32916248.0
1590118.0,29159458.0
49332.0,12266221.0
1654605.0,10229370.0
111463.0,50717856.0
40997.0,26325864.0
278026.0,14135662.0
1854472.0,35321551.0
45515.0,20957609.0
1115536.0,14591231.0
683373.0,11484303.0
69773.0,36205008.0
491253.0,39157792.0
1379400.0,23974120.0
249398.0,46178503.0
1538176.0,13891791.0
469275.0,34487739.0
2739387.0,22331438.0
326644.0,37763794.0
1576542.0,52862545.0
53485.0,35129044.0
1677696.0,49960105.0
2039875.0,37909978.0
468836.0,30427581.0
167740.0,34346950.0
453956.0,15566253.0
1810333.0,11827423.0
44322.0,10348905.0
27358.0,51499764.0
318710.0,36434059.0
180788.0,21705054.0
135832.0,21114827.0
335854.0,43214190.0
34357.0,18442356.0
979893.0,13901503.0
181014.0,36016348.0
49321.0,12005205.0
29831.0,12104701.0
434046.0,14199028.0
560359.0,12058465.0
1316786.0,51373547.0
63406.0,23429969.0
161662.0,28443146.0
1208366.0,46449918.0
4932.0,12086345.0
1699422.0,15098268.0
36015.0,12399968.0
121235.0,12405636.0
1651947.0,25820873.0
54092.0,20779202.0
602035.0,43438917.0
1589764.0,55745741.0
61459.0,31118799.0
2502994.0,52926277.0
95322.0,34748420.0
2588326.0,36767856.0
2025524.0,23605145.0
1209925.0,50135825.0
2545709.0,11416521.0
1220205.0,33631114.0
1527289.0,18838649.0
47238.0,35431589.0
53496.0,13568115.0
1431937.0,65272448.0
326657.0,40730267.0
2502998.0,48079010.0
587888.0,36309415.0
130815.0,13120769.0
75733.0,12938510.0
1667296.0,11831923.0
303347.0,48188163.0
45506.0,11092175.0
1237075.0,35989036.0
5116.0,39261148.0
290576.0,97411422.0
86257.0,36917822.0
599730.0,14777709.0
135455.0,13477378.0
51660.0,10988332.0
682080.0,37009770.0
1671306.0,27357770.0
1912491.0,12086626.0
522482.0,33968937.0
914238.0,52477121.0
2587417.0,35600331.0
79593.0,36098533.0
48484.0,45010147.0
372025.0,44368764.0
1254446.0,24246093.0
51923.0,14618143.0
52249.0,9280400.0
456251.0,11834169.0
45533.0,11557245.0
560360.0,10234354.0
1260070.0,36128679.0
215465.0,39589424.0
1226010.0,37014000.0
2704155.0,12747269.0
95811.0,13591966.0
114773.0,38761104.0
256645.0,41131413.0
479095.0,21242122.0
2895399.0,23816183.0
1789683.0,12935755.0
553390.0,20737847.0
2939412.0,22139998.0
565426.0,39773420.0
1682393.0,49282715.0
80391.0,35342757.0
138278.0,24273657.0
5059.0,37749288.0
2704159.0,21370184.0
911720.0,31629319.0
2860204.0,8713180.0
2913522.0,32989275.0
48488.0,42451739.0
2487000.0,42889121.0
1868927.0,34940764.0
1453789.0,26834326.0
1612424.0,34980374.0
489717.0,14491520.0
85927.0,44660741.0
2908285.0,9869218.0
51567.0,29072376.0
2019550.0,30676995.0
671140.0,48300366.0
909944.0,42385401.0
1303716.0,32674410.0
335842.0,55074194.0
1355919.0,9190148.0
1116880.0,9012862.0
54046.0,11206541.0
45601.0,12774737.0
110523.0,68040912.0
2951362.0,47993716.0
2283848.0,34013099.0
743113.0,48177783.0
1476604.0,12080365.0
57150.0,46266392.0
264361.0,32335957.0
4924.0,15681772.0
118266.0,31607982.0
454130.0,41102685.0
2283686.0,35376741.0
2064837.0,61591905.0
568076.0,40317276.0
5076.0,32525541.0
303699.0,33671608.0
336252.0,41142063.0
278942.0,45684854.0
119953.0,35112124.0
1231522.0,12580400.0
1080349.0,12006963.0
2747437.0,46191257.0
690873.0,26785050.0
1241557.0,12594174.0
45510.0,11046532.0
1196635.0,37909140.0
569361.0,35549726.0
45525.0,16089789.0
391825.0,11520890.0
1564929.0,10700042.0
1107321.0,31847857.0
50376.0,45351275.0
1546026.0,16542452.0
1898124.0,46084733.0
48492.0,49597792.0
1538184.0,13548127.0
252598.0,11406915.0
69781.0,30536533.0
1955053.0,33485465.0
1191702.0,36437053.0
1436177.0,28562140.0
306887.0,61678892.0
2939408.0,18949775.0
232088.0,33977964.0
45286.0,8948761.0
2546457.0,32982947.0
282569.0,41888603.0
78402.0,43285801.0
4911.0,10895581.0
306554.0,50509097.0
2939404.0,19153013.0
708187.0,52387045.0
1053259.0,41609056.0
36036.0,17823225.0
147331.0,12355033.0
1263500.0,36050808.0
378048.0,16309197.0
289240.0,50463625.0
446224.0,10455642.0
2596975.0,38586956.0
39416.0,124945702.0
79589.0,44747075.0
539823.0,11062308.0
2802321.0,33026169.0
52253.0,11747307.0
45529.0,12047923.0
643002.0,42293999.0
869387.0,43011631.0
103429.0,37819304.0
2601811.0,26493939.0
1195189.0,34062918.0
53656.0,10413717.0
4957.0,10509369.0
166112.0,27454949.0
100035.0,42105601.0
56416.0,25285275.0
116970.0,37810639.0
301207.0,33336106.0
317048.0,10145121.0
281087.0,36834916.0
174643.0,16395999.0
2126718.0,13305755.0
27289.0,13985759.0
36911.0,12103903.0
1323754.0,20928672.0
5503.0,33535945.0
147560.0,29209081.0
64417.0,10958042.0
108461.0,32186603.0
1566340.0,40164275.0
43981.0,19110812.0
2050978.0,49991184.0
418781.0,27563587.0
432112.0,11288391.0
129515.0,33968085.0
72228.0,101068960.0
500994.0,38137656.0
764597.0,47123615.0
168316.0,9632069.0
1173306.0,26622312.0
304220.0,9664665.0
2175846.0,52051982.0
2041049.0,35922103.0
337075.0,61002793.0
196907.0,25946254.0
189055.0,31521451.0
1735278.0,68152485.0
1174678.0,54771879.0
56871.0,13819964.0
5479.0,15987543.0
907290.0,11171694.0
1230905.0,10117267.0
1537989.0,33379470.0
2010991.0,46636844.0
749552.0,34486188.0
218668.0,15906360.0
241526.0,11765612.0
45341.0,39037733.0
261276.0,17268004.0
45594.0,9523293.0
43976.0,24124997.0
1608523.0,20877144.0
308923.0,11249598.0
246387.0,16137034.0
68879.0,27163800.0
2175873.0,52725698.0
27304.0,9313034.0
58627.0,11936357.0
929235.0,31706104.0
113614.0,31183862.0
1450529.0,40662258.0
1041577.0,49328922.0
293227.0,9001416.0
2268993.0,13558472.0
1472694.0,34525570.0
1198501.0,11345779.0
169507.0,9887136.0
77846.0,41372681.0
5482.0,14609527.0
1130415.0,45440427.0
353897.0,10681262.0
516989.0,42017045.0
931974.0,14067167.0
33205.0,41267772.0
858221.0,32070663.0
29917.0,33225733.0
1526549.0,29468565.0
45847.0,30626354.0
2070753.0,27975818.0
487106.0,10423758.0
326628.0,43582745.0
38005.0,32038623.0
1610694.0,33965804.0
2030778.0,30465672.0
97972.0,54992973.0
160290.0,55062982.0
438768.0,37830185.0
255213.0,10837551.0
49224.0,38900517.0
1686168.0,31862451.0
160324.0,59593020.0
37232.0,38868395.0
41067.0,27317772.0
43959.0,15370449.0
94218.0,27886102.0
392265.0,12725113.0
432108.0,12618132.0
537810.0,14637267.0
45579.0,13802650.0
1198496.0,12634023.0
2024903.0,61805297.0
1337058.0,9911153.0
318763.0,30780842.0
1460239.0,11828529.0
744408.0,33145903.0
36907.0,13895863.0
5515.0,46868008.0
1200837.0,36770571.0
301367.0,16146498.0
174080.0,32851544.0
27327.0,15552339.0
253628.0,31780469.0
42260.0,10450160.0
179392.0,27384128.0
27293.0,13468544.0
1955268.0,38501162.0
2776139.0,27344796.0
160954.0,31438475.0
45575.0,18634844.0
434039.0,12261316.0
86545.0,37919972.0
47741.0,35593152.0
129314.0,48186431.0
408593.0,32477199.0
44082.0,23266441.0
176167.0,42244320.0
1635095.0,31390562.0
2918520.0,25964033.0
710243.0,50150864.0
1301589.0,24794364.0
218556.0,50412300.0
1214568.0,49819991.0
2778778.0,28571566.0
1086352.0,31357289.0
50265.0,11947147.0
312227.0,10652573.0
1108764.0,40140394.0
45582.0,13068897.0
45357.0,12589091.0
343994.0,52150039.0
374461.0,12230390.0
490887.0,23976230.0
96774.0,35635695.0
44075.0,21921840.0
1301102.0,17200561.0
1072097.0,15262174.0
1051613.0,32641158.0
749586.0,40897655.0
121468.0,9816748.0
2060905.0,27837035.0
635123.0,9524839.0
1337061.0,17560645.0
28555.0,10714584.0
5520.0,37029846.0
45130.0,37377538.0
1132637.0,30509980.0
44079.0,14157657.0
1974180.0,36107696.0
1871392.0,39183556.0
691171.0,84611739.0
1709381.0,13998733.0
669021.0,31974232.0
350623.0,38279440.0
112498.0,30300038.0
74499.0,38634503.0
1964551.0,41923773.0
406760.0,25868297.0
2201240.0,13582273.0
1536484.0,37782204.0
280591.0,28064570.0
1194636.0,39786874.0
1051614.0,35690893.0
52883.0,44693606.0
396024.0,25925934.0
2173148.0,9533814.0
113605.0,12739528.0
1069075.0,31488229.0
44072.0,13241374.0
293382.0,33877935.0
63820.0,27581473.0
45547.0,8502509.0
90344.0,57112935.0
1382203.0,18833552.0
27315.0,16263702.0
860157.0,10664961.0
933095.0,53760342.0
1567540.0,34842037.0
200334.0,9372549.0
310468.0,8795264.0
87229.0,42958358.0
50262.0,12862250.0
1580848.0,32692340.0
2592879.0,26044277.0
89940.0,37087895.0
41734.0,67893901.0
1040648.0,12455243.0
2201247.0,17708309.0
796026.0,16563340.0
48697.0,33546389.0
212602.0,41983253.0
136613.0,39752387.0
45589.0,17147083.0
1209964.0,11494536.0
1734004.0,20189518.0
5493.0,10703327.0
318751.0,26979746.0
669026.0,35599146.0
246045.0,13464241.0
329884.0,37790643.0
36643.0,33765472.0
410835.0,13623806.0
1069079.0,33450903.0
679435.0,37088963.0
29845.0,31061096.0
1562058.0,32659490.0
1955263.0,40356773.0
1131913.0,68452207.0
2495910.0,38950007.0
53685.0,9528379.0
27298.0,10670146.0
28567.0,38588669.0
100787.0,99189222.0
1111081.0,16592489.0
2484740.0,31006665.0
227734.0,34622894.0
990691.0,45874955.0
5464.0,49118800.0
150877.0,29147108.0
1047168.0,31914300.0
2943199.0,27107994.0
40380.0,37017470.0
1294630.0,29308890.0
44089.0,13137153.0
392262.0,10589457.0
1580871.0,24874198.0
255214.0,11455834.0
140312.0,10356959.0
53647.0,11602064.0
907339.0,11378532.0
430498.0,39806839.0
40559.0,41068375.0
1496277.0,51521545.0
156630.0,2349489.0
44085.0,17428914.0
87101.0,11788526.0
2609790.0,30991681.0
117187.0,41994356.0
1954250.0,49418628.0
27294.0,12066834.0
1470621.0,71719.0
1094350.0,26549069.0
1547544.0,39134556.0
165778.0,34856666.0
96499.0,10557228.0
2034170.0,38609973.0
66948.0,10347015.0
5162.0,22542638.0
212818.0,30376333.0
1690605.0,58559155.0
150224.0,12650108.0
28548.0,39909921.0
5489.0,9779565.0
1284706.0,35275393.0
51156.0,47765811.0
2022760.0,45942221.0
45551.0,12821189.0
252190.0,36304237.0
5141.0,40416174.0
45346.0,40783827.0
45593.0,13777526.0
5037.0,32531515.0
67622.0,34270891.0
797268.0,34681960.0
1245769.0,11092131.0
89489.0,24908785.0
253306.0,34180246.0
157292.0,14166892.0
273283.0,25517000.0
1079267.0,64663708.0
282270.0,36791064.0
38451.0,35670954.0
79252.0,55605580.0
89141.0,34157461.0
209281.0,37058936.0
308924.0,10222473.0
1810914.0,36338520.0
2747967.0,49477711.0
886606.0,73683338.0
1808323.0,36403808.0
2867405.0,116475897.0
1835702.0,33729052.0
2070801.0,31891002.0
1304134.0,13812076.0
1028407.0,42602674.0
2972119.0,35255009.0
29910.0,29812523.0
2675880.0,39607924.0
160517.0,63133441.0
2530061.0,12010865.0
44068.0,24554276.0
36655.0,32629097.0
292719.0,39197785.0
1397036.0,36292339.0
2268037.0,35196520.0
394676.0,55609683.0
107579.0,44061906.0
330535.0,37160918.0
13370.0,11283072.0
36916.0,12472076.0
1323753.0,16310147.0
1365887.0,20217079.0
1720237.0,8056307.0
1484957.0,34966032.0
45568.0,14424561.0
91928.0,32912349.0
83212.0,37712632.0
4950.0,9356826.0
2059318.0,33030326.0
1580867.0,28542441.0
160281.0,54492124.0
254056.0,35229797.0
626713.0,55029878.0
2060699.0,44006492.0
1571656.0,8328735.0
1174673.0,48859164.0
139407.0,74471381.0
1089531.0,12092871.0
56411.0,10792737.0
356882.0,38261889.0
314023.0,40188346.0
89174.0,32978932.0
1610689.0,30180565.0
112178.0,48449939.0
398673.0,38490345.0
121627.0,35758560.0
211098.0,9948763.0
2972120.0,29470503.0
176176.0,28957526.0
44093.0,20534176.0
2860823.0,52162775.0
46472.0,35112258.0
334518.0,33979655.0
2594811.0,38600640.0
56676.0,43320561.0
5174.0,31902097.0
447320.0,9002122.0
2773714.0,27251766.0
1131562.0,34824057.0
1395126.0,53409648.0
136282.0,37795223.0
119927.0,36064554.0
2747443.0,45455580.0
2862417.0,11642923.0
1915362.0,79884907.0
1943667.0,13477069.0
1053252.0,27921820.0
354353.0,48080235.0
2562764.0,37767185.0
58853.0,33215161.0
109372.0,39045003.0
114814.0,44845599.0
51932.0,12128177.0
5132.0,38475127.0
85572.0,45736298.0
92902.0,51771160.0
323545.0,45559662.0
45522.0,11478028.0
1538183.0,12713105.0
48495.0,42829214.0
136370.0,39229750.0
389665.0,51522393.0
1802957.0,50693610.0
354080.0,58976596.0
1041612.0,10848151.0
1453798.0,27240264.0
271317.0,11142836.0
1136883.0,10414811.0
144541.0,57179449.0
539824.0,11607717.0
1035112.0,16046803.0
446223.0,9211504.0
420778.0,37120944.0
297637.0,36788567.0
52254.0,12104912.0
182092.0,44982877.0
36031.0,13776063.0
2939403.0,25042950.0
2860363.0,11291192.0
114818.0,43191891.0
54102.0,16313662.0
2548433.0,43140483.0
519963.0,54153615.0
2498835.0,31820595.0
5580.0,17598654.0
1850975.0,31114136.0
124418.0,29667082.0
1108849.0,33386079.0
1538178.0,13313391.0
130808.0,10794503.0
1209934.0,52071711.0
1347390.0,82734851.0
743114.0,42778081.0
2687229.0,39592218.0
4897.0,16829384.0
195108.0,53563088.0
4923.0,11480857.0
946123.0,51728506.0
1276217.0,38985688.0
49330.0,11475802.0
2077152.0,27050413.0
1237068.0,50867201.0
2860394.0,9689597.0
126998.0,27216650.0
1212665.0,11734058.0
42672.0,42092515.0
1173702.0,47210890.0
1489893.0,51710636.0
45606.0,19840937.0
234535.0,13222701.0
2596947.0,8129190.0
59586.0,42503748.0
326684.0,45705225.0
1143185.0,10364244.0
69771.0,23940802.0
1005962.0,8872355.0
360147.0,21299258.0
470064.0,1086755.0
749465.0,35322113.0
37994.0,29419306.0
45517.0,22234872.0
132584.0,36141219.0
2860398.0,10529618.0
2320247.0,27045695.0
278024.0,15883906.0
2064830.0,59301110.0
273371.0,13272902.0
34388.0,23367123.0
1194211.0,13551935.0
2116648.0,10874240.0
145392.0,31738362.0
497107.0,13298785.0
224420.0,33075958.0
469277.0,34621709.0
53487.0,14791786.0
60171.0,30246699.0
42374.0,14044856.0
315204.0,33879389.0
33176.0,68078520.0
1016838.0,11696459.0
1943671.0,13179385.0
65818.0,14696561.0
326665.0,42009510.0
129729.0,36266877.0
112128.0,23906454.0
230004.0,34240857.0
479092.0,19830970.0
766057.0,27977477.0
1075097.0,45988386.0
1435070.0,47029241.0
2804201.0,45583259.0
2670776.0,30692584.0
1041608.0,11524912.0
2753775.0,38147698.0
2093215.0,12907962.0
60458.0,171435245.0
563466.0,43437139.0
1649129.0,27635999.0
1326890.0,11836026.0
2811287.0,54116591.0
51924.0,13129816.0
641393.0,12252380.0
45538.0,13917265.0
297795.0,11445546.0
36630.0,31192530.0
5128.0,37784234.0
48147.0,13095064.0
2860203.0,9998986.0
1445009.0,27029361.0
56483.0,13323878.0
2078593.0,69667657.0
253104.0,69308136.0
378059.0,14930219.0
240216.0,29823260.0
285811.0,62731430.0
120644.0,40876319.0
685502.0,50525800.0
58128.0,35635578.0
1041604.0,12251426.0
1209917.0,80453496.0
73499.0,36134087.0
749621.0,33984203.0
1145348.0,38782695.0
324740.0,12372577.0
1580837.0,33427969.0
41747.0,31672359.0
1365815.0,53410976.0
1002370.0,38996579.0
218633.0,34107548.0
1234609.0,16642635.0
1306350.0,17623623.0
63577.0,37330627.0
84562.0,31568288.0
231269.0,37769732.0
94610.0,42176989.0
13502.0,10186858.0
54095.0,13157815.0
1774708.0,14809507.0
485427.0,24436505.0
73518.0,20958437.0
75553.0,29815307.0
234523.0,14612023.0
91492.0,31534050.0
51576.0,19988041.0
1470396.0,11697543.0
5111.0,30251759.0
42668.0,42869842.0
1402413.0,20901952.0
45501.0,10814625.0
2587410.0,36579697.0
192010.0,46292722.0
1287682.0,33030366.0
378060.0,13861611.0
3039824.0,30430964.0
54099.0,15113760.0
53491.0,12483953.0
3023521.0,32715629.0
1194566.0,29891732.0
235271.0,49007756.0
1176733.0,26833561.0
1053271.0,52519516.0
1799007.0,54444476.0
5067.0,30136366.0
2172398.0,47032866.0
75734.0,10056388.0
1684324.0,23067004.0
54551.0,12537704.0
246071.0,14609955.0
48100.0,32779142.0
2306442.0,31421592.0
1346603.0,61437041.0
979145.0,41474825.0
702518.0,64731264.0
1399860.0,23324075.0
933119.0,10118922.0
28566.0,32096759.0
27299.0,11459832.0
110540.0,39068972.0
522358.0,12391882.0
55307.0,118706364.0
56406.0,9037850.0
798071.0,40162222.0
83679.0,53085477.0
487661.0,36473088.0
38003.0,27413233.0
356546.0,11830817.0
332229.0,9077954.0
53646.0,11746186.0
148631.0,14075573.0
255215.0,26430174.0
41061.0,35280502.0
767780.0,39087229.0
1578920.0,35206045.0
173184.0,48355658.0
392263.0,10659993.0
40381.0,37095462.0
155651.0,28054477.0
657155.0,12832527.0
293374.0,35881231.0
746836.0,51524987.0
225610.0,32578673.0
297360.0,10171574.0
61420.0,40016351.0
326622.0,42658955.0
86049.0,29805862.0
27321.0,14350841.0
27295.0,12056238.0
150206.0,16309211.0
544464.0,14285932.0
1573173.0,53597417.0
5163.0,25983480.0
2034171.0,38193701.0
45573.0,14047882.0
85948.0,61207694.0
63821.0,39685110.0
1562060.0,32315812.0
97331.0,35684860.0
44073.0,15496931.0
1423150.0,27005990.0
246048.0,14781416.0
1051615.0,36082376.0
1567541.0,49121928.0
162425.0,31666629.0
51620.0,12611320.0
234568.0,15604073.0
1125792.0,33184353.0
98667.0,12826957.0
856822.0,33787447.0
1382202.0,19176771.0
47278.0,33510174.0
50263.0,8619178.0
1325736.0,48885884.0
87228.0,40749071.0
172621.0,35914147.0
690259.0,55961623.0
1921599.0,39471874.0
1940663.0,39394325.0
41058.0,40106795.0
364715.0,31636591.0
282267.0,38303553.0
5194.0,52425457.0
45588.0,15046649.0
2686198.0,26937373.0
145971.0,63443975.0
796027.0,15982127.0
1303940.0,14431087.0
431199.0,41120523.0
2201246.0,22572541.0
41735.0,32173992.0
79249.0,43868508.0
81478.0,23629561.0
223409.0,25544166.0
5492.0,10833602.0
152316.0,47102642.0
1461596.0,39586693.0
297653.0,10326458.0
679434.0,40359588.0
373115.0,47419685.0
1008382.0,9908691.0
1398216.0,45774210.0
329885.0,46752167.0
113608.0,12099021.0
38488.0,47446406.0
1191159.0,35292834.0
580046.0,41207996.0
1323752.0,14937500.0
390894.0,43412209.0
1836956.0,55966644.0
40355.0,35079079.0
1414634.0,26285240.0
45569.0,10334187.0
644821.0,13029810.0
751941.0,44021866.0
1276504.0,16728292.0
1365886.0,20864403.0
2699536.0,10922446.0
99116.0,29440668.0
94208.0,27610157.0
1803897.0,41955053.0
132259.0,38243929.0
509241.0,52632238.0
407270.0,18115406.0
44383.0,27201902.0
139406.0,78991767.0
155889.0,12770759.0
2905937.0,24202225.0
1576486.0,38923801.0
1026983.0,61451901.0
44092.0,16952356.0
75750.0,35409723.0
1736662.0,35092433.0
211099.0,9003383.0
77205.0,22992211.0
91925.0,34420695.0
45565.0,14179636.0
432114.0,12016874.0
743301.0,59791028.0
671139.0,42484721.0
1227364.0,12165646.0
2773715.0,25936416.0
447321.0,8764876.0
703756.0,50474234.0
640839.0,13807335.0
1156966.0,15086366.0
27337.0,34714074.0
27302.0,11947503.0
291308.0,11996333.0
5488.0,9350460.0
1449382.0,9775160.0
28549.0,11662820.0
353542.0,35160837.0
312341.0,26062404.0
38492.0,56334999.0
5621.0,11701415.0
44065.0,22956887.0
264951.0,30105809.0
45550.0,10064625.0
1937702.0,8853215.0
282271.0,36484846.0
55181.0,31127197.0
1814901.0,37713459.0
89488.0,26144475.0
43970.0,14645885.0
261270.0,21509105.0
1389956.0,30945552.0
1337666.0,46110019.0
1301418.0,39667341.0
1944661.0,10912061.0
2614577.0,27300990.0
1940568.0,44380340.0
1873265.0,33743376.0
315945.0,42364005.0
1810919.0,45341896.0
33203.0,38815472.0
1346820.0,29634442.0
29911.0,34141089.0
51284.0,61124938.0
2478750.0,44366920.0
36043.0,18737386.0
2695822.0,29889863.0
1304135.0,16699464.0
432099.0,12823901.0
2268995.0,15250337.0
48097.0,34756390.0
639368.0,11866466.0
658931.0,28825169.0
42249.0,192781443.0
5530.0,38477109.0
644133.0,30903026.0
1079131.0,61489895.0
1538179.0,12088154.0
130809.0,11154275.0
278948.0,44242179.0
1715230.0,59590244.0
1903569.0,27946427.0
2301244.0,36217471.0
1116844.0,21440141.0
2576851.0,19298084.0
891392.0,31985200.0
64609.0,60403714.0
4922.0,9353174.0
2664923.0,58097859.0
70113.0,25766470.0
4896.0,12591251.0
40998.0,23337424.0
42673.0,51615029.0
2860395.0,20947468.0
49331.0,9355296.0
2604345.0,48659138.0
1237069.0,38352355.0
1042127.0,25984867.0
2885761.0,44398943.0
2596946.0,8578884.0
1972497.0,35498521.0
45607.0,8152740.0
903552.0,44429736.0
1461763.0,24741993.0
1005963.0,40468933.0
446911.0,35123517.0
163795.0,44380449.0
278025.0,14001259.0
40994.0,33820426.0
45277.0,37625230.0
205686.0,41975033.0
39680.0,33501807.0
160389.0,39426105.0
42068.0,8179983.0
46361.0,10097360.0
54899.0,64714568.0
2116649.0,10517112.0
2211609.0,39626180.0
95742.0,32360171.0
42375.0,43923592.0
3004212.0,32040345.0
278944.0,54765806.0
53486.0,14461413.0
326647.0,35255283.0
69787.0,29850579.0
498019.0,12431639.0
45280.0,24279273.0
78863.0,40881803.0
664898.0,14167171.0
1099808.0,9269675.0
262315.0,38521550.0
1125881.0,16808130.0
1126955.0,32248778.0
1590122.0,26394943.0
391823.0,10463717.0
1141098.0,44711451.0
1326887.0,9626561.0
51933.0,15332099.0
85573.0,12803081.0
665665.0,43873532.0
83186.0,63685968.0
1538182.0,11653826.0
689838.0,9976088.0
29003.0,33372350.0
2494463.0,36640049.0
182846.0,65719141.0
271316.0,16371206.0
1041613.0,11037042.0
1453799.0,26804174.0
1634538.0,28657325.0
