Metagenome sample,Phylum,Class,percent_ORFs,ASV sample,COI reads
zr2760_49,Nematoda,Chromadorea,0.037955768081291,CN18FESPkoa_SC40,0.0
zr2760_49,Nematoda,Enoplea,0.0052301255230125,CN18FESPkoa_SC40,0.0
zr2760_49,Olpidiomycota,Olpidiomycetes,0.0020173341303048,CN18FESPkoa_SC40,0.0
zr2760_49,Oomycota,Albuginales,0.0006724447101016,CN18FESPkoa_SC40,0.0
zr2760_49,Oomycota,Peronosporales,0.0064255827854154,CN18FESPkoa_SC40,0.0021430182720503
zr2760_49,Oomycota,Pythiales,0.0026150627615062,CN18FESPkoa_SC40,0.5182720505301149
zr2760_49,Oomycota,Saprolegniales,0.0037358039450089,CN18FESPkoa_SC40,0.0039476652379876
zr2760_49,Oomycota,unknown,7.471607890017931e-05,CN18FESPkoa_SC40,0.0209790209790208
zr2760_49,Orthonectida,unknown,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Parabasalia,Trichomonadida,0.0003735803945008,CN18FESPkoa_SC40,0.0
zr2760_49,Parabasalia,Tritrichomonadida,0.000448296473401,CN18FESPkoa_SC40,0.0
zr2760_49,Pelagophyceae,Pelagophyceae,0.0463986849970113,CN18FESPkoa_SC40,0.0
zr2760_49,Perkinsozoa,Perkinsida,0.001270173341303,CN18FESPkoa_SC40,0.0
zr2760_49,Phaeophyceae,Phaeophyceae,0.001270173341303,CN18FESPkoa_SC40,0.0214301827205047
zr2760_49,Picozoa,unknown,0.0001494321578003,CN18FESPkoa_SC40,0.0087976539589441
zr2760_49,Pinguiophyceae,Pinguiophyceae,0.0011954572624028,CN18FESPkoa_SC40,0.0
zr2760_49,Placozoa,Uniplacotomia,0.0003735803945008,CN18FESPkoa_SC40,0.0
zr2760_49,Platyhelminthes,Cestoda,0.0011954572624028,CN18FESPkoa_SC40,0.0
zr2760_49,Platyhelminthes,Monogenea,0.000448296473401,CN18FESPkoa_SC40,0.0
zr2760_49,Platyhelminthes,Rhabditophora,0.0002241482367005,CN18FESPkoa_SC40,0.0
zr2760_49,Platyhelminthes,Trematoda,0.0015690376569037,CN18FESPkoa_SC40,0.0
zr2760_49,Porifera,Calcarea,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Porifera,Demospongiae,0.0046323968918111,CN18FESPkoa_SC40,0.0094743965711706
zr2760_49,Porifera,Hexactinellida,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Prasinodermophyta,Prasinodermophyceae,0.0044829647340107,CN18FESPkoa_SC40,0.0
zr2760_49,Preaxostyla,Oxymonadida,0.0001494321578003,CN18FESPkoa_SC40,0.0
zr2760_49,Priapulida,Priapulimorpha,0.0002988643156007,CN18FESPkoa_SC40,0.0
zr2760_49,Raphidophyceae,Raphidophyceae,0.003362223550508,CN18FESPkoa_SC40,0.0002255808707421
zr2760_49,Rhodophyta,Bangiophyceae,0.0008965929468021,CN18FESPkoa_SC40,0.0
zr2760_49,Rhodophyta,Compsopogonophyceae,0.0002241482367005,CN18FESPkoa_SC40,0.0
zr2760_49,Rhodophyta,Florideophyceae,0.0019426180514046,CN18FESPkoa_SC40,0.0020302278366794
zr2760_49,Rhodophyta,Rhodellophyceae,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Rhodophyta,Stylonematophyceae,0.0003735803945008,CN18FESPkoa_SC40,0.0
zr2760_49,Rotifera,Eurotatoria,0.0138971906754333,CN18FESPkoa_SC40,0.0013534852244529
zr2760_49,Rotosphaerida,Rotosphaerida,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Bryopsida,0.0014196054991034,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Charophyceae,0.0006724447101016,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Klebsormidiophyceae,0.0005230125523012,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Lycopodiopsida,0.0005230125523012,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Magnoliopsida,0.1613120143454871,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Marchantiopsida,0.000448296473401,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Pinopsida,0.0019426180514046,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Polypodiopsida,0.0010460251046025,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,Zygnemophyceae,0.0005230125523012,CN18FESPkoa_SC40,0.0
zr2760_49,Streptophyta,unknown,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Synurophyceae,Synurophyceae,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Tardigrada,Eutardigrada,0.0005230125523012,CN18FESPkoa_SC40,0.0
zr2760_49,Telonemida,Telonemida,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,Tubulinea,Elardia,0.0008965929468021,CN18FESPkoa_SC40,0.0
zr2760_49,Xanthophyceae,Xanthophyceae,0.0013448894202032,CN18FESPkoa_SC40,0.0
zr2760_49,Zoopagomycota,Basidiobolomycetes,0.0002241482367005,CN18FESPkoa_SC40,0.0
zr2760_49,Zoopagomycota,Dimargaritomycetes,0.0002988643156007,CN18FESPkoa_SC40,0.0
zr2760_49,Zoopagomycota,Harpellomycetes,0.0024656306037059,CN18FESPkoa_SC40,0.0
zr2760_49,Zoopagomycota,Kickxellomycetes,0.000448296473401,CN18FESPkoa_SC40,0.0
zr2760_49,Zoopagomycota,Zoopagomycetes,7.471607890017931e-05,CN18FESPkoa_SC40,0.0
zr2760_49,unknown,unknown,0.0042588164973102,CN18FESPkoa_SC40,0.004286036544101
D0152A,Annelida,Clitellata,0.0001055696803877,Lasker18Sc133_17_D0152,0.0
D0152A,Annelida,Polychaeta,0.0003958863014542,Lasker18Sc133_17_D0152,0.0
D0152A,Apicomplexa,Aconoidasida,0.000501455981842,Lasker18Sc133_17_D0152,0.0
D0152A,Apicomplexa,Conoidasida,0.000299114094432,Lasker18Sc133_17_D0152,0.0
D0152A,Apusomonadida,Apusomonadida,5.278484019389631e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Arachnida,0.0077681689818684,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Branchiopoda,0.0009061397566618,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Chilopoda,5.278484019389631e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Collembola,0.0002199368341412,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Hexanauplia,0.0040556352215643,Lasker18Sc133_17_D0152,0.011267920788913841
D0152A,Arthropoda,Ichthyostraca,0.0004574686150137,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Insecta,0.0178236810388056,Lasker18Sc133_17_D0152,0.0002717087282432
D0152A,Arthropoda,Malacostraca,0.0032726600920215,Lasker18Sc133_17_D0152,0.20450077516901835
D0152A,Arthropoda,Merostomata,4.398736682824693e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Ostracoda,0.000475063561745,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,Thecostraca,0.0002375317808725,Lasker18Sc133_17_D0152,0.0
D0152A,Arthropoda,unknown,7.917726029084447e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Dothideomycetes,0.0013460134249443,Lasker18Sc133_17_D0152,0.00047948599101761723
D0152A,Ascomycota,Eurotiomycetes,0.0014075957385039,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Geoglossomycetes,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Lecanoromycetes,5.278484019389631e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Leotiomycetes,0.000325506514529,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Neolectomycetes,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Orbiliomycetes,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Pezizomycetes,0.0001671519939473,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Pneumocystomycetes,5.278484019389631e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Saccharomycetes,0.0062638010363423,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Schizosaccharomycetes,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Sordariomycetes,0.0017594946731298,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,Taphrinomycetes,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Ascomycota,unknown,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Bacillariophyta,Bacillariophyceae,0.0640895934687557,Lasker18Sc133_17_D0152,0.0006712803874246232
D0152A,Bacillariophyta,Coscinodiscophyceae,0.3935813634324222,Lasker18Sc133_17_D0152,0.22168235651381668
D0152A,Bacillariophyta,Fragilariophyceae,0.0100555120569372,Lasker18Sc133_17_D0152,0.0003835887928139715
D0152A,Bacillariophyta,Mediophyceae,0.2461796971909667,Lasker18Sc133_17_D0152,0.18118177313919434
D0152A,Bacillariophyta,unknown,0.0005718357687672,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Agaricomycetes,0.0027008243232543,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Dacrymycetes,7.917726029084447e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Exobasidiomycetes,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Malasseziomycetes,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Microbotryomycetes,0.0002375317808725,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Mixiomycetes,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Pucciniomycetes,0.000149557047216,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Tremellomycetes,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Ustilaginomycetes,0.0001055696803877,Lasker18Sc133_17_D0152,0.0
D0152A,Basidiomycota,Wallemiomycetes,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Bigyra,Bigyra,0.0019266466670772,Lasker18Sc133_17_D0152,0.00014384579730528872
D0152A,Blastocladiomycota,Blastocladiomycetes,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Bolidophyceae,Bolidophyceae,0.0033694322990437,Lasker18Sc133_17_D0152,0.0037080249972029
D0152A,Brachiopoda,Lingulata,5.278484019389631e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Bryozoa,Gymnolaemata,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Centroplasthelida,Centroplasthelida,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Cercozoa,Chlorarachniophyceae,0.0008181650230053,Lasker18Sc133_17_D0152,0.0
D0152A,Cercozoa,Imbricatea,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,Chlorodendrophyceae,0.0005806332421328,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,Chlorophyceae,0.0020762037142932,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,Chloropicophyceae,0.0007037978692519,Lasker18Sc133_17_D0152,4.794859910176291e-05
D0152A,Chlorophyta,Mamiellophyceae,0.0359640711187746,Lasker18Sc133_17_D0152,0.0016622181021941258
D0152A,Chlorophyta,Nephroselmidophyceae,0.0001143671537534,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,Pedinophyceae,6.15823135595457e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,Picocystophyceae,0.0001847469406786,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,Pyramimonadophyceae,0.0003782913547229,Lasker18Sc133_17_D0152,0.0002717087282432715
D0152A,Chlorophyta,Trebouxiophyceae,0.0033166474588498,Lasker18Sc133_17_D0152,0.0003835887928141
D0152A,Chlorophyta,Ulvophyceae,0.0002727216743351,Lasker18Sc133_17_D0152,0.0
D0152A,Chlorophyta,unknown,0.0059470919951789,Lasker18Sc133_17_D0152,0.000127862930938
D0152A,Choanoflagellata,Choanoflagellata,0.0002375317808725,Lasker18Sc133_17_D0152,0.0003676059264468
D0152A,Chordata,Actinopteri,0.00677405449155,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Amphibia,0.0004838610351107,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Appendicularia,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Ascidiacea,0.0002287343075068,Lasker18Sc133_17_D0152,0.000127862930938
D0152A,Chordata,Aves,0.0020762037142932,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Ceratodontiformes,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Chondrichthyes,0.0008093675496397,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Cladistia,0.0001143671537534,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Coelacanthiformes,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Crocodylia,8.797473365649385e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Hyperoartia,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Lepidosauria,0.000826962496371,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Leptocardii,0.0004222787215511,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Mammalia,0.0030439257845146,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Myxini,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chordata,Testudines,0.0003606964079916,Lasker18Sc133_17_D0152,0.0
D0152A,Chrysophyceae,Chrysophyceae,0.0010996841707061,Lasker18Sc133_17_D0152,0.0003516230600795172
D0152A,Chytridiomycota,Chytridiomycetes,0.0005102534552076,Lasker18Sc133_17_D0152,0.0
D0152A,Chytridiomycota,Monoblepharidomycetes,4.398736682824693e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Chytridiomycota,Neocallimastigomycetes,0.0001759494673129,Lasker18Sc133_17_D0152,0.0
D0152A,Ciliophora,Armophorea,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Ciliophora,Heterotrichea,0.0001319621004847,Lasker18Sc133_17_D0152,0.0
D0152A,Ciliophora,Litostomatea,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Ciliophora,Oligohymenophorea,0.0013020260581161,Lasker18Sc133_17_D0152,0.0
D0152A,Ciliophora,Spirotrichea,0.0047506356174506,Lasker18Sc133_17_D0152,0.0
D0152A,Ciliophora,unknown,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Cnidaria,Anthozoa,0.0017682921464955,Lasker18Sc133_17_D0152,0.0
D0152A,Cnidaria,Hydrozoa,0.000501455981842,Lasker18Sc133_17_D0152,0.00011188006457078011
D0152A,Cnidaria,Myxozoa,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Cnidaria,Scyphozoa,8.797473365649385e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Cryptomycota,unknown,0.000123164627119,Lasker18Sc133_17_D0152,0.0
D0152A,Cryptophyceae,Cryptophyceae,0.0052344966525613,Lasker18Sc133_17_D0152,0.0005753831892210887
D0152A,Ctenophora,Tentaculata,9.677220702214324e-05,Lasker18Sc133_17_D0152,9.589719820352581e-05
D0152A,Dictyochophyceae,Dictyochophyceae,0.0049793699249575,Lasker18Sc133_17_D0152,0.00022376012914148013
D0152A,Dinophyceae,Dinophyceae,0.0133105772022275,Lasker18Sc133_17_D0152,0.0
D0152A,Discosea,Flabellinia,0.0003343039878946,Lasker18Sc133_17_D0152,0.0
D0152A,Discosea,Longamoebia,0.0001319621004847,Lasker18Sc133_17_D0152,0.0
D0152A,Echinodermata,Asteroidea,0.0001759494673129,Lasker18Sc133_17_D0152,0.0
D0152A,Echinodermata,Crinoidea,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Echinodermata,Echinoidea,0.0002023418874099,Lasker18Sc133_17_D0152,0.0
D0152A,Echinodermata,Holothuroidea,0.0004222787215511,Lasker18Sc133_17_D0152,0.0
D0152A,Echinodermata,Ophiuroidea,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Endomyxa,Ascetosporea,0.0003518989346259,Lasker18Sc133_17_D0152,0.0
D0152A,Endomyxa,Phytomyxea,0.0005454433486702,Lasker18Sc133_17_D0152,0.0
D0152A,Euglenozoa,Euglenida,0.0009589245968557,Lasker18Sc133_17_D0152,0.0
D0152A,Euglenozoa,Kinetoplastea,0.000677405449155,Lasker18Sc133_17_D0152,0.0
D0152A,Eustigmatophyceae,Eustigmatophyceae,0.0005982281888641,Lasker18Sc133_17_D0152,1.5982866367254302e-05
D0152A,Evosea,Eumycetozoa,0.0002111393607755,Lasker18Sc133_17_D0152,0.0
D0152A,Evosea,Mastigamoebida,4.398736682824693e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Evosea,Variosea,8.797473365649385e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Filasterea,Filasterea,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Foraminifera,Rotaliida,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Foraminifera,unknown,6.15823135595457e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Fornicata,Diplomonadida,0.0002023418874099,Lasker18Sc133_17_D0152,0.0
D0152A,Fornicata,unknown,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Glaucocystophyceae,Glaucocystophyceae,5.278484019389631e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Haptophyta,Coccolithales,0.0033958247191406,Lasker18Sc133_17_D0152,0.0
D0152A,Haptophyta,Isochrysidales,0.0080496881295691,Lasker18Sc133_17_D0152,0.04758099317531581
D0152A,Haptophyta,Pavlovales,0.0004310761949168,Lasker18Sc133_17_D0152,0.0
D0152A,Haptophyta,Phaeocystales,0.0112695633813968,Lasker18Sc133_17_D0152,0.16252976808860806
D0152A,Haptophyta,Prymnesiales,0.015905831845094,Lasker18Sc133_17_D0152,0.037016318506559745
D0152A,Haptophyta,unknown,0.0002815191477007,Lasker18Sc133_17_D0152,0.0
D0152A,Hemichordata,Enteropneusta,0.0001935444140442,Lasker18Sc133_17_D0152,0.0
D0152A,Heterolobosea,unknown,0.000149557047216,Lasker18Sc133_17_D0152,0.0
D0152A,Ichthyosporea,Ichthyosporea,0.0001759494673129,Lasker18Sc133_17_D0152,0.0
D0152A,Jakobida,Jakobida,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Malawimonadida,Malawimonadida,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Microsporidia,unknown,0.0002815191477007,Lasker18Sc133_17_D0152,0.0
D0152A,Mollusca,Bivalvia,0.0023753178087253,Lasker18Sc133_17_D0152,0.0
D0152A,Mollusca,Cephalopoda,0.0003606964079916,Lasker18Sc133_17_D0152,3.1965732734508603e-05
D0152A,Mollusca,Gastropoda,0.0010556968038779,Lasker18Sc133_17_D0152,1.5982866367254302e-05
D0152A,Mucoromycota,Endogonomycetes,0.0008181650230053,Lasker18Sc133_17_D0152,0.0
D0152A,Mucoromycota,Glomeromycetes,0.0008885448099305,Lasker18Sc133_17_D0152,0.0
D0152A,Mucoromycota,Mortierellomycetes,0.0002639242009694,Lasker18Sc133_17_D0152,0.0
D0152A,Mucoromycota,Mucoromycetes,0.0056215854806499,Lasker18Sc133_17_D0152,0.0
D0152A,Mucoromycota,Umbelopsidomycetes,0.000123164627119,Lasker18Sc133_17_D0152,0.0
D0152A,Nebulidia,Nebulidea,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Nematoda,Chromadorea,0.0071787382663698,Lasker18Sc133_17_D0152,0.0
D0152A,Nematoda,Enoplea,0.0015835452058168,Lasker18Sc133_17_D0152,0.0
D0152A,Nemertea,Enopla,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Olpidiomycota,Olpidiomycetes,0.0004134812481855,Lasker18Sc133_17_D0152,0.0
D0152A,Oomycota,Albuginales,0.000149557047216,Lasker18Sc133_17_D0152,0.0
D0152A,Oomycota,Peronosporales,0.0022433557082405,Lasker18Sc133_17_D0152,0.0013425607748491887
D0152A,Oomycota,Pythiales,0.0008709498631992,Lasker18Sc133_17_D0152,0.00014384579730528872
D0152A,Oomycota,Saprolegniales,0.0011524690109,Lasker18Sc133_17_D0152,0.0004155545255485258
D0152A,Oomycota,unknown,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.005338277366662797
D0152A,Orthonectida,unknown,2.6392420096948155e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Parabasalia,Spirotrichonymphida,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Parabasalia,Trichomonadida,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Parabasalia,Tritrichomonadida,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Pelagophyceae,Pelagophyceae,0.0027272167433513,Lasker18Sc133_17_D0152,0.00012786293093803441
D0152A,Perkinsozoa,Perkinsida,0.0003958863014542,Lasker18Sc133_17_D0152,0.0
D0152A,Phaeophyceae,Phaeophyceae,0.0004046837748198,Lasker18Sc133_17_D0152,0.004635031246503292
D0152A,Picozoa,unknown,6.15823135595457e-05,Lasker18Sc133_17_D0152,0.06775137053079076
D0152A,Pinguiophyceae,Pinguiophyceae,0.000501455981842,Lasker18Sc133_17_D0152,0.0
D0152A,Placozoa,Uniplacotomia,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Platyhelminthes,Cestoda,0.0002815191477007,Lasker18Sc133_17_D0152,0.0
D0152A,Platyhelminthes,Monogenea,6.15823135595457e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Platyhelminthes,Rhabditophora,0.0002287343075068,Lasker18Sc133_17_D0152,0.0
D0152A,Platyhelminthes,Trematoda,0.0004222787215511,Lasker18Sc133_17_D0152,0.0
D0152A,Porifera,Calcarea,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Porifera,Demospongiae,0.0004838610351107,Lasker18Sc133_17_D0152,0.0005274345901193
D0152A,Prasinodermophyta,Prasinodermophyceae,0.0005806332421328,Lasker18Sc133_17_D0152,0.0
D0152A,Preaxostyla,Oxymonadida,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Priapulida,Priapulimorpha,0.0001407595738503,Lasker18Sc133_17_D0152,0.0
D0152A,Raphidophyceae,Raphidophyceae,0.0019090517203459,Lasker18Sc133_17_D0152,0.0
D0152A,Rhodophyta,Bangiophyceae,0.0003431014612603,Lasker18Sc133_17_D0152,1.5982866367254302e-05
D0152A,Rhodophyta,Compsopogonophyceae,4.398736682824693e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Rhodophyta,Florideophyceae,0.0007653801828114,Lasker18Sc133_17_D0152,4.7948599101762905e-05
D0152A,Rhodophyta,Rhodellophyceae,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Rhodophyta,Stylonematophyceae,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Rotifera,Eurotatoria,0.0033694322990437,Lasker18Sc133_17_D0152,0.007559895791711169
D0152A,Rotosphaerida,Rotosphaerida,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Sticholonchida,Sticholonchida,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Bryopsida,0.000325506514529,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Charophyceae,8.797473365649385e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Chlorokybophyceae,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Coleochaetophyceae,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Jungermanniopsida,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Klebsormidiophyceae,8.797473365649385e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Lycopodiopsida,7.037978692519509e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Magnoliopsida,0.0379523000994114,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Marchantiopsida,7.917726029084447e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Pinopsida,0.0006334180823267,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Polypodiopsida,0.0001759494673129,Lasker18Sc133_17_D0152,0.0
D0152A,Streptophyta,Zygnemophyceae,0.0002639242009694,Lasker18Sc133_17_D0152,0.0
D0152A,Synurophyceae,Synurophyceae,0.0002639242009694,Lasker18Sc133_17_D0152,0.0
D0152A,Tardigrada,Eutardigrada,9.677220702214324e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Telonemida,Telonemida,0.0004398736682824,Lasker18Sc133_17_D0152,0.0
D0152A,Tubulinea,Echinamoebida,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Tubulinea,Elardia,0.0002903166210664,Lasker18Sc133_17_D0152,0.0
D0152A,Xanthophyceae,Xanthophyceae,0.0003606964079916,Lasker18Sc133_17_D0152,0.0
D0152A,Xenacoelomorpha,Acoela,8.797473365649386e-06,Lasker18Sc133_17_D0152,0.0
D0152A,Zoopagomycota,Basidiobolomycetes,4.398736682824693e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Zoopagomycota,Dimargaritomycetes,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Zoopagomycota,Entomophthoromycetes,1.7594946731298772e-05,Lasker18Sc133_17_D0152,0.0
D0152A,Zoopagomycota,Harpellomycetes,0.0007213928159832,Lasker18Sc133_17_D0152,0.0
D0152A,Zoopagomycota,Kickxellomycetes,0.0001407595738503,Lasker18Sc133_17_D0152,0.0
D0152A,Zoopagomycota,Zoopagomycetes,3.5189893462597545e-05,Lasker18Sc133_17_D0152,0.0
D0152A,unknown,unknown,0.0018826593002489,Lasker18Sc133_17_D0152,0.0
zr2760_16,Ancyromonadida,Ancyromonadida,2.833824529585128e-05,CN18Fc29_6_eDNA,0.0
zr2760_16,Annelida,Clitellata,0.0001983677170709,CN18Fc29_6_eDNA,0.0
zr2760_16,Annelida,Polychaeta,0.001700294717751,CN18Fc29_6_eDNA,0.0
zr2760_16,Apicomplexa,Aconoidasida,0.0020120154160054,CN18Fc29_6_eDNA,3.2963048422718136e-05
zr2760_16,Apicomplexa,Conoidasida,0.0010201768306506,CN18Fc29_6_eDNA,0.0
zr2760_16,Apusomonadida,Apusomonadida,0.0005100884153253,CN18Fc29_6_eDNA,0.0
zr2760_16,Arthropoda,Arachnida,0.0242291997279528,CN18Fc29_6_eDNA,0.0
zr2760_16,Arthropoda,Branchiopoda,0.0032022217184311,CN18Fc29_6_eDNA,0.0
zr2760_16,Arthropoda,Chilopoda,0.0001983677170709,CN18Fc29_6_eDNA,0.0
zr2760_16,Arthropoda,Collembola,0.0007934708682838,CN18Fc29_6_eDNA,0.0
zr2760_16,Arthropoda,Hexanauplia,0.0191283155746996,CN18Fc29_6_eDNA,0.008240762105679273
